"시도명",시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
"대전광역시",대덕구,일반국도,17,신탄진로,1,,대전광역시 대덕구 신탄진동 464-2,36.4555084,127.4283768,2,2,Y,266,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,일반국도,17,신탄진로,1,,대전광역시 대덕구 신탄진동 152-36,36.4475399,127.4298652,2,2,Y,267,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,일반국도,17,신탄진로,2,,대전광역시 대덕구 신탄진동 175-32,36.4473379,127.4299418,2,2,Y,268,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,덕암로118번길,2,,대전광역시 대덕구 상서동 838,36.4314901,127.4198872,3,2,Y,269,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,벚꽃길,1,,대전광역시 대덕구 평촌동 267-3,36.4313675,127.4249370,2,2,Y,270,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,평촌2길,2,,대전광역시 대덕구 상서동 137-2,36.4258357,127.4269349,3,2,Y,271,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,일반국도,17,신탄진로,2,,대전광역시 대덕구 상서동 396-2,36.4244204,127.4199496,2,2,Y,272,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,일반국도,17,신탄진로,2,,대전광역시 대덕구 상서동 396-2,36.4246053,127.4196508,2,2,Y,273,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1585번길,2,,대전광역시 대덕구 석봉동 784,36.4520847,127.4237879,2,2,Y,274,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1585번길,1,,대전광역시 대덕구 석봉동 784,36.4522014,127.4237601,2,2,Y,275,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1585번길,2,,대전광역시 대덕구 석봉동 784,36.4521219,127.4237530,3,2,Y,276,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1585번길,2,,대전광역시 대덕구 석봉동 784,36.4521478,127.4237484,3,2,Y,277,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1277번길,1,,대전광역시 대덕구 문평동 41-10,36.4391578,127.3939651,3,2,Y,278,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1277번길,1,,대전광역시 대덕구 문평동 41-8,36.4391472,127.3939387,2,2,Y,279,5,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,지방도,32,대덕대로,2,,대전광역시 대덕구 목상동 1-13,36.4486959,127.4189960,2,2,Y,280,5,1,1,녹색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,지방도,32,대덕대로,1,,대전광역시 유성구 송강동 555,36.4342314,127.3884335,2,2,Y,281,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,시도,,대청로,1,,대전광역시 대덕구 용호동 426,36.4487622,127.4525520,3,2,Y,282,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,시도,,금강자전거길,2,,대전광역시 대덕구 삼정동 산27-4,36.4496342,127.4566604,3,2,Y,283,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,시도,,금강자전거길,1,,대전광역시 대덕구 삼정동 산27-4,36.4496017,127.4566916,3,2,Y,284,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,시도,,금강자전거길,2,,대전광역시 대덕구 미호동 433,36.4590129,127.4655894,3,2,Y,285,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,시도,,금강자전거길,2,,대전광역시 대덕구 미호동 433,36.4590685,127.4655388,3,2,Y,286,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,일반국도,17,신탄진로,1,,대전광역시 대덕구 상서동 389-16,36.4216337,127.4194034,2,2,Y,287,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,일반국도,17,신탄진로,1,,대전광역시 대덕구 상서동 389-12,36.4216463,127.4194795,3,2,Y,288,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,일반국도,17,신탄진로,1,,대전광역시 대덕구 상서동 389-12,36.4216525,127.4195169,3,2,Y,289,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노2로,2,,대전광역시 유성구 용산동 605,36.4235678,127.4051395,2,2,Y,290,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,와룡로136번길,2,,대전광역시 유성구 송강동 558,36.4378465,127.3855370,2,2,Y,291,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,갑천도시고속도로,1,,대전광역시 대덕구 신일동 1235-11,36.4274260,127.4085950,3,2,Y,292,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,갑천도시고속도로,2,,대전광역시 대덕구 신일동 1235-11,36.4273679,127.4085509,3,2,Y,293,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1284번길,1,,대전광역시 대덕구 신일동 1698-1,36.4281242,127.4084067,3,2,Y,294,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1284번길,1,,대전광역시 대덕구 신일동 1698-1,36.4281343,127.4083890,3,2,Y,295,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1284번길,1,,대전광역시 대덕구 신일동 1698-1,36.4280883,127.4084105,3,2,Y,296,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1284번길,1,,대전광역시 대덕구 신일동 1698-1,36.4280741,127.4083982,3,2,Y,297,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1284번길,1,,대전광역시 대덕구 신일동 1706-1,36.4301806,127.4059180,2,2,Y,298,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1284번길,1,,대전광역시 대덕구 신일동 1704-1,36.4301386,127.4058616,3,2,Y,299,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1284번길,2,,대전광역시 대덕구 신일동 1704-1,36.4300939,127.4058276,2,2,Y,300,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,금남구즉로1465번길,2,,대전광역시 유성구 봉산동 405,36.4439611,127.3863723,2,1,Y,301,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 405-3,36.4439275,127.3867346,2,1,Y,302,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 405-1,36.4438720,127.3871085,2,1,Y,303,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 404-1,36.4438078,127.3874694,2,1,Y,304,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 404-1,36.4437314,127.3878172,2,1,Y,305,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 407,36.4436396,127.3881662,2,1,Y,306,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 429,36.4435336,127.3885033,2,1,Y,307,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 432-1,36.4434105,127.3888379,2,1,Y,308,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,2,,대전광역시 유성구 봉산동 434,36.4432864,127.3891418,2,1,Y,309,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,2,,대전광역시 대덕구 문평동 722,36.4431277,127.3894797,2,1,Y,310,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,2,,대전광역시 대덕구 문평동 687,36.4429628,127.3897850,2,1,Y,311,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,2,,대전광역시 대덕구 문평동 687,36.4427764,127.3900976,2,1,Y,312,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,2,,대전광역시 대덕구 문평동 686,36.4425877,127.3903770,2,1,Y,313,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,기타,,갑천동쪽자전거길,2,,대전광역시 대덕구 문평동 683-1,36.4423860,127.3906497,2,1,Y,314,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,2,,대전광역시 대덕구 문평동 566,36.4421801,127.3909062,2,1,Y,315,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,갑천도시고속도로,2,,대전광역시 대덕구 문평동 565,36.4419647,127.3911537,2,1,Y,316,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,대덕대로1277번길,2,,대전광역시 대덕구 문평동 569-1,36.4417218,127.3914092,2,1,Y,317,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,갑천도시고속도로,1,,대전광역시 대덕구 문평동 569-1,36.4413899,127.3913427,2,1,Y,318,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,갑천도시고속도로,1,,대전광역시 대덕구 문평동 682-2,36.4416513,127.3910896,2,1,Y,319,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,기타,,갑천동쪽자전거길,1,,대전광역시 대덕구 문평동 681-1,36.4418645,127.3908463,2,1,Y,320,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,기타,,갑천동쪽자전거길,1,,대전광역시 대덕구 문평동 681-1,36.4420825,127.3905944,2,1,Y,321,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,기타,,갑천동쪽자전거길,1,,대전광역시 대덕구 문평동 685-2,36.4422909,127.3903237,2,1,Y,322,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,1,,대전광역시 대덕구 문평동 687-3,36.4424727,127.3900564,2,1,Y,323,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,1,,대전광역시 대덕구 문평동 687-2,36.4426555,127.3897563,2,1,Y,324,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",대덕구,특별시도,,구즉세종로,1,,대전광역시 대덕구 문평동 723-2,36.4428273,127.3894489,2,1,Y,325,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,1,,대전광역시 유성구 봉산동 434,36.4430013,127.3890955,2,1,Y,326,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,1,,대전광역시 유성구 봉산동 433,36.4431274,127.3888058,2,1,Y,327,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,1,,대전광역시 유성구 봉산동 430,36.4432523,127.3884703,2,1,Y,328,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,1,,대전광역시 유성구 봉산동 402-1,36.4433665,127.3881262,2,1,Y,329,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,1,,대전광역시 유성구 봉산동 402-1,36.4434697,127.3877795,2,1,Y,330,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,1,,대전광역시 유성구 봉산동 402-1,36.4435542,127.3874261,2,1,Y,331,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,구즉세종로,1,,대전광역시 유성구 봉산동 428-2,36.4436182,127.3870784,2,1,Y,332,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,갑천서쪽자전거길,1,,대전광역시 유성구 봉산동 403-1,36.4436703,127.3867148,2,1,Y,333,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,금남구즉로1465번길,1,,대전광역시 유성구 봉산동 403-5,36.4437033,127.3863365,2,1,Y,334,6,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,2,,대전광역시 유성구 봉산동 315-15,36.4413583,127.3857869,2,2,Y,335,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,1,,대전광역시 유성구 봉산동 315-15,36.4413493,127.3857620,2,2,Y,336,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,1,,대전광역시 유성구 봉산동 305-1,36.4413198,127.3857050,3,2,Y,337,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,1,,대전광역시 유성구 봉산동 305-1,36.4413065,127.3856792,3,2,Y,338,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,2,,대전광역시 유성구 봉산동 386-1,36.4414661,127.3856710,2,2,Y,339,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,1,,대전광역시 유성구 봉산동 305-1,36.4414365,127.3855898,3,2,Y,340,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,2,,대전광역시 유성구 봉산동 386-1,36.4414421,127.3856868,3,2,Y,341,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,금남구즉로,2,,대전광역시 유성구 봉산동 386-1,36.4414166,127.3857036,3,2,Y,342,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,1,,대전광역시 유성구 용산동 604,36.4276114,127.4025266,3,2,Y,343,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,1,,대전광역시 유성구 용산동 604,36.4273797,127.4030320,2,2,Y,344,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,1,,대전광역시 유성구 용산동 604,36.4237158,127.4083108,3,2,Y,345,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,1,,대전광역시 유성구 용산동 604,36.4237347,127.4083324,3,2,Y,346,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,갑천서쪽자전거길,1,,대전광역시 유성구 탑립동 711,36.4235808,127.4086270,2,2,Y,347,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,2,,대전광역시 유성구 탑립동 710,36.4233903,127.4084918,2,2,Y,348,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,2,,대전광역시 유성구 탑립동 710,36.4234284,127.4085291,3,2,Y,349,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,2,,대전광역시 유성구 탑립동 710,36.4234493,127.4085495,3,2,Y,350,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,2,,대전광역시 유성구 용산동 604,36.4271895,127.4028887,2,2,Y,351,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,2,,대전광역시 유성구 용산동 604,36.4272233,127.4029239,3,2,Y,352,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,갑천로,2,,대전광역시 유성구 용산동 604,36.4272437,127.4029450,3,2,Y,353,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,2,,대전광역시 유성구 용산동 604,36.4204149,127.4048049,2,2,Y,354,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,2,,대전광역시 유성구 용산동 604,36.4212695,127.4030240,3,2,Y,355,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,1,,대전광역시 유성구 용산동 604,36.4212930,127.4030395,3,2,Y,356,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,2,,대전광역시 유성구 용산동 604,36.4213282,127.4027950,2,2,Y,357,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,2,,대전광역시 유성구 용산동 604,36.4212723,127.4029244,3,2,Y,358,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,2,,대전광역시 유성구 용산동 604,36.4212607,127.4029511,3,2,Y,359,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,1,,대전광역시 유성구 용산동 604,36.4214980,127.4029633,2,2,Y,360,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,1,,대전광역시 유성구 용산동 604,36.4214577,127.4029662,3,2,Y,361,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,2,,대전광역시 유성구 용산동 604,36.4214341,127.4029485,3,2,Y,362,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,2,,대전광역시 유성구 용산동 606,36.4215088,127.4030742,2,2,Y,363,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,1,,대전광역시 유성구 용산동 606,36.4214141,127.4032201,2,2,Y,364,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,1,,대전광역시 유성구 용산동 604,36.4206284,127.4049352,2,2,Y,365,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,1,,대전광역시 유성구 용산동 604,36.4205908,127.4049088,3,2,Y,366,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노중앙로,1,,대전광역시 유성구 용산동 604,36.4205731,127.4048964,3,2,Y,367,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노2로,2,,대전광역시 유성구 탑립동 698,36.4222168,127.4071315,2,2,Y,368,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노2로,2,,대전광역시 유성구 탑립동 698,36.4222383,127.4071542,3,2,Y,369,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노2로,2,,대전광역시 유성구 탑립동 698,36.4222590,127.4071759,3,2,Y,370,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노2로,2,,대전광역시 유성구 용산동 605,36.4224043,127.4068504,2,2,Y,371,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노2로,2,,대전광역시 유성구 용산동 605,36.4235944,127.4051663,3,2,Y,372,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,테크노2로,2,,대전광역시 유성구 용산동 605,36.4236143,127.4051864,3,2,Y,373,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
