사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019052400100041,2019년 5월 24일 00시,금요일,대전광역시 서구 관저동,중상사고,0,5,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,경상,승용,남,60세,중상
2019052400100067,2019년 5월 24일 02시,금요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,보행자,남,49세,중상
2019052400100244,2019년 5월 24일 10시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,자전거,여,16세,경상
2019052400100318,2019년 5월 24일 12시,금요일,대전광역시 서구 갈마동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,화물,남,48세,상해없음,이륜,남,56세,중상
2019052400100319,2019년 5월 24일 12시,금요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,이륜,남,57세,경상
2019052400100320,2019년 5월 24일 12시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,이륜,남,54세,경상
2019052400100447,2019년 5월 24일 15시,금요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,31세,상해없음,자전거,여,50세,경상
2019052400100509,2019년 5월 24일 16시,금요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,56세,경상
2019052400100611,2019년 5월 24일 18시,금요일,대전광역시 서구 갈마동,경상사고,0,0,3,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,상해없음,승용,남,29세,경상
2019052400100612,2019년 5월 24일 18시,금요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,원동기,남,62세,경상
2019052500100033,2019년 5월 25일 00시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,64세,상해없음,보행자,남,21세,경상
2019052500100048,2019년 5월 25일 01시,토요일,대전광역시 서구 오동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,52세,중상,,,,
2019052500100075,2019년 5월 25일 03시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,23세,경상
2019052500100311,2019년 5월 25일 12시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,62세,상해없음,이륜,남,31세,경상
2019052500100350,2019년 5월 25일 13시,토요일,대전광역시 서구 둔산동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,여,63세,중상
2019052500100391,2019년 5월 25일 14시,토요일,대전광역시 서구 둔산동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,27세,상해없음,승용,남,51세,경상
2019052500100470,2019년 5월 25일 16시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,58세,상해없음,승용,남,27세,경상
2019052600100073,2019년 5월 26일 03시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,기타불명,보행자,남,22세,경상
2019052600100074,2019년 5월 26일 03시,일요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,승용,여,44세,경상
2019052600100075,2019년 5월 26일 03시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,남,23세,경상
2019052600100141,2019년 5월 26일 09시,일요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,승합,남,62세,상해없음
2019052600100142,2019년 5월 26일 09시,일요일,대전광역시 서구 월평동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,여,40세,상해없음,승용,여,55세,경상
2019052600100168,2019년 5월 26일 10시,일요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,남,58세,경상
2019052600100169,2019년 5월 26일 10시,일요일,대전광역시 서구 내동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,,,,
2019052600100203,2019년 5월 26일 11시,일요일,대전광역시 서구 용문동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,이륜,남,41세,중상
2019052600100380,2019년 5월 26일 16시,일요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,여,41세,경상
2019052600100437,2019년 5월 26일 18시,일요일,대전광역시 서구 탄방동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,25세,경상
2019052600100518,2019년 5월 26일 21시,일요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,여,44세,경상
2019052700100040,2019년 5월 27일 01시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,18세,경상
2019052700100041,2019년 5월 27일 01시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,70세,상해없음,승용,여,64세,상해없음
2019052700100053,2019년 5월 27일 03시,월요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,화물,남,60세,경상
2019052700100120,2019년 5월 27일 07시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,32세,상해없음,승합,남,51세,경상
2019052700100170,2019년 5월 27일 08시,월요일,대전광역시 서구 정림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,여,45세,상해없음,승용,남,71세,상해없음
2019052700100171,2019년 5월 27일 08시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,43세,상해없음,승합,남,51세,상해없음
2019052700100254,2019년 5월 27일 10시,월요일,대전광역시 서구 도마동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,27세,경상,승용,여,55세,경상
2019052700100325,2019년 5월 27일 12시,월요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,70세,경상,승용,남,57세,상해없음
2019052700100326,2019년 5월 27일 12시,월요일,대전광역시 서구 갈마동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,21세,상해없음,승용,남,41세,경상
2019052700100361,2019년 5월 27일 13시,월요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,55세,상해없음,승용,남,34세,경상
2019052700100424,2019년 5월 27일 15시,월요일,대전광역시 서구 월평동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,24세,상해없음,승용,여,27세,경상
2019052700100457,2019년 5월 27일 16시,월요일,대전광역시 서구 정림동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,23세,상해없음,보행자,여,59세,중상
2019052700100497,2019년 5월 27일 17시,월요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,69세,상해없음,보행자,여,69세,경상
2019052700100537,2019년 5월 27일 18시,월요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,여,28세,경상
2019052700100639,2019년 5월 27일 22시,월요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,승용,남,31세,상해없음
2019052800100035,2019년 5월 28일 00시,화요일,대전광역시 서구 탄방동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,경상,승용,남,24세,경상
2019052800100049,2019년 5월 28일 01시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,18세,경상
2019052800100432,2019년 5월 28일 15시,화요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,자전거,남,75세,경상
2019052800100612,2019년 5월 28일 18시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,자전거,남,41세,경상
2019052800100648,2019년 5월 28일 19시,화요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,보행자,남,54세,경상
2019052800100759,2019년 5월 28일 22시,화요일,대전광역시 서구 만년동,중상사고,0,1,1,0,차대차 - 측면충돌,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,60세,중상
2019052900100069,2019년 5월 29일 05시,수요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승합,남,61세,경상
2019052900100171,2019년 5월 29일 08시,수요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,여,53세,상해없음,승용,남,58세,경상
2019052900100238,2019년 5월 29일 10시,수요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,61세,상해없음,승용,여,46세,경상
2019052900100529,2019년 5월 29일 17시,수요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,62세,상해없음,보행자,남,55세,경상
2019052900100593,2019년 5월 29일 18시,수요일,대전광역시 서구 월평동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,31세,중상,승용,남,51세,경상
2019053000100036,2019년 5월 30일 00시,목요일,대전광역시 서구 복수동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,33세,기타불명,보행자,남,34세,경상
2019053000100103,2019년 5월 30일 06시,목요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,보행자,여,24세,경상
2019053000100174,2019년 5월 30일 08시,목요일,대전광역시 서구 변동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,승합,남,59세,경상
2019053000100540,2019년 5월 30일 19시,목요일,대전광역시 서구 도안동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,49세,중상,승용,남,34세,상해없음
2019053000100541,2019년 5월 30일 19시,목요일,대전광역시 서구 가수원동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,26세,경상
2019053100100050,2019년 5월 31일 00시,금요일,대전광역시 서구 복수동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,여,23세,상해없음,승용,남,51세,중상
2019053100100051,2019년 5월 31일 00시,금요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 젖음/습기,비,기타 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,28세,경상
2019053100100176,2019년 5월 31일 08시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,58세,경상
2019053100100177,2019년 5월 31일 08시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,승용,남,25세,경상
2019053100100268,2019년 5월 31일 11시,금요일,대전광역시 서구 내동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,22세,상해없음,보행자,남,87세,중상
2019053100100393,2019년 5월 31일 14시,금요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,40세,경상
2019053100100495,2019년 5월 31일 16시,금요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,승합,남,72세,상해없음
2019053100100735,2019년 5월 31일 21시,금요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,28세,경상
2019053100100799,2019년 5월 31일 23시,금요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,54세,경상
2019060100100054,2019년 6월 1일 01시,토요일,대전광역시 서구 정림동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,여,60세,상해없음,,,,
2019060100100078,2019년 6월 1일 03시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,24세,경상
2019060100100114,2019년 6월 1일 06시,토요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,39세,상해없음,화물,남,45세,경상
2019060100100146,2019년 6월 1일 08시,토요일,대전광역시 서구 도마동,경상사고,0,0,2,2,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,37세,상해없음,승용,남,37세,경상
2019060100100179,2019년 6월 1일 09시,토요일,대전광역시 서구 월평동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,경상,승용,여,30세,경상
2019060100100245,2019년 6월 1일 11시,토요일,대전광역시 서구 갈마동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,승용,남,64세,경상
2019060100100324,2019년 6월 1일 13시,토요일,대전광역시 서구 탄방동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,경상,승용,여,25세,경상
2019060100100397,2019년 6월 1일 15시,토요일,대전광역시 서구 갈마동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,여,62세,경상
2019060100100499,2019년 6월 1일 18시,토요일,대전광역시 서구 탄방동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,이륜,남,19세,중상
2019060100100547,2019년 6월 1일 20시,토요일,대전광역시 서구 괴정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,40세,상해없음,보행자,여,37세,중상
2019060100100548,2019년 6월 1일 20시,토요일,대전광역시 서구 갈마동,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,23세,경상
2019060100100600,2019년 6월 1일 22시,토요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,여,29세,기타불명,승용,남,51세,경상
2019060200100135,2019년 6월 2일 09시,일요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,58세,기타불명,승용,여,45세,경상
2019060200100322,2019년 6월 2일 16시,일요일,대전광역시 서구 정림동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,보행자,남,25세,경상
2019060300100075,2019년 6월 3일 04시,월요일,대전광역시 서구 갈마동,부상신고사고,0,0,0,1,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,33세,부상신고
2019060300100162,2019년 6월 3일 08시,월요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,52세,경상
2019060300100163,2019년 6월 3일 08시,월요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,이륜,남,75세,경상
2019060300100236,2019년 6월 3일 10시,월요일,대전광역시 서구 도마동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,75세,경상,승용,남,41세,경상
2019060300100237,2019년 6월 3일 10시,월요일,대전광역시 서구 탄방동,중상사고,0,1,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,승용,여,40세,경상
2019060300100407,2019년 6월 3일 15시,월요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,보행자,남,41세,경상
2019060300100479,2019년 6월 3일 17시,월요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,66세,상해없음,자전거,여,54세,경상
2019060400100038,2019년 6월 4일 01시,화요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,남,41세,경상
2019060400100080,2019년 6월 4일 06시,화요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,남,55세,경상
2019060400100155,2019년 6월 4일 08시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,41세,경상
2019060400100200,2019년 6월 4일 09시,화요일,대전광역시 서구 도마동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승합,남,50세,경상
2019060400100331,2019년 6월 4일 13시,화요일,대전광역시 서구 복수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,70세,상해없음,승용,남,67세,경상
2019060400100552,2019년 6월 4일 18시,화요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,상해없음,보행자,남,8세,경상
2019060400100553,2019년 6월 4일 18시,화요일,대전광역시 서구 만년동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,38세,경상
2019060400100589,2019년 6월 4일 19시,화요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,22세,경상
2019060500100160,2019년 6월 5일 08시,수요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승합,남,67세,상해없음,승용,남,77세,경상
2019060500100207,2019년 6월 5일 09시,수요일,대전광역시 서구 변동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,여,74세,경상
2019060500100330,2019년 6월 5일 13시,수요일,대전광역시 서구 복수동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,승용,남,81세,경상
2019060500100628,2019년 6월 5일 19시,수요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,44세,상해없음,,,,
2019060500100666,2019년 6월 5일 20시,수요일,대전광역시 서구 괴정동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,상해없음,보행자,여,19세,중상
2019060500100702,2019년 6월 5일 21시,수요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,자전거,남,27세,경상
2019060500100743,2019년 6월 5일 22시,수요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,여,60세,경상
2019060600100240,2019년 6월 6일 12시,목요일,대전광역시 서구 탄방동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,남,26세,중상
2019060600100343,2019년 6월 6일 15시,목요일,대전광역시 서구 정림동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,,,,
2019060600100344,2019년 6월 6일 15시,목요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,이륜,남,48세,경상
2019060600100410,2019년 6월 6일 17시,목요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,이륜,남,22세,경상
2019060600100411,2019년 6월 6일 17시,목요일,대전광역시 서구 갈마동,중상사고,0,1,1,0,차대차 - 측면충돌,기타,포장 - 젖음/습기,비,교차로 - 교차로안,이륜,남,27세,중상,승용,여,52세,경상
2019060600100482,2019년 6월 6일 19시,목요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,48세,상해없음,승용,여,55세,경상
2019060700100072,2019년 6월 7일 03시,금요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,26세,경상
2019060700100260,2019년 6월 7일 11시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,78세,상해없음,승합,남,62세,상해없음
2019060700100333,2019년 6월 7일 13시,금요일,대전광역시 서구 가수원동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,승합,남,57세,경상
2019060700100394,2019년 6월 7일 15시,금요일,대전광역시 서구 둔산동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,25세,상해없음,보행자,남,34세,중상
2019060700100592,2019년 6월 7일 20시,금요일,대전광역시 서구 변동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,여,47세,경상
2019060800100063,2019년 6월 8일 02시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,36세,상해없음,보행자,남,23세,경상
2019060800100207,2019년 6월 8일 10시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,69세,상해없음
2019060800100608,2019년 6월 8일 21시,토요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,이륜,남,41세,경상
2019060900100031,2019년 6월 9일 00시,일요일,대전광역시 서구 관저동,중상사고,0,3,4,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,중상,승용,남,25세,중상
