사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6715999,2021056,4481036000,44810002,충청남도 예산군2,충청남도 예산군 덕산면(읍내사거리 인근),7,11,0,3,8,0,126.6680162,36.70406518,"{""type"":""Polygon"",""coordinates"":[[[126.66936364,36.70406518],[126.66933775,36.70385442],[126.66926107,36.70365176],[126.66913655,36.70346499],[126.66896897,36.70330128],[126.66876478,36.70316693],[126.66853182,36.7030671],[126.66827905,36.70300562],[126.66801617,36.70298486],[126.66775329,36.70300562],[126.66750051,36.7030671],[126.66726755,36.70316693],[126.66706336,36.70330128],[126.66689578,36.70346499],[126.66677127,36.70365176],[126.66669459,36.70385442],[126.66666869,36.70406518],[126.66669459,36.70427594],[126.66677127,36.7044786],[126.66689578,36.70466537],[126.66706336,36.70482908],[126.66726755,36.70496342],[126.66750051,36.70506326],[126.66775329,36.70512473],[126.66801617,36.70514549],[126.66827905,36.70512473],[126.66853182,36.70506326],[126.66876478,36.70496342],[126.66896897,36.70482908],[126.66913655,36.70466537],[126.66926107,36.7044786],[126.66933775,36.70427594],[126.66936364,36.70406518]]]}"
6716000,2021056,4481035000,44810003,충청남도 예산군3,충청남도 예산군 응봉면(응봉사거리 인근),5,10,0,0,10,0,126.7665712,36.65865324,"{""type"":""Polygon"",""coordinates"":[[[126.76791869,36.65865324],[126.7678928,36.65844236],[126.76781612,36.65823958],[126.7676916,36.65805269],[126.76752403,36.65788889],[126.76731984,36.65775446],[126.76708688,36.65765456],[126.7668341,36.65759305],[126.76657122,36.65757228],[126.76630834,36.65759305],[126.76605556,36.65765456],[126.7658226,36.65775446],[126.76561841,36.65788889],[126.76545084,36.65805269],[126.76532632,36.65823958],[126.76524964,36.65844236],[126.76522375,36.65865324],[126.76524964,36.65886412],[126.76532632,36.6590669],[126.76545084,36.65925378],[126.76561841,36.65941759],[126.7658226,36.65955201],[126.76605556,36.6596519],[126.76630834,36.65971341],[126.76657122,36.65973418],[126.7668341,36.65971341],[126.76708688,36.6596519],[126.76731984,36.65955201],[126.76752403,36.65941759],[126.7676916,36.65925378],[126.76781612,36.6590669],[126.7678928,36.65886412],[126.76791869,36.65865324]]]}"
6715969,2021056,4482525000,44825001,충청남도 태안군1,충청남도 태안군 태안읍(동문리842 인근),7,7,0,6,1,0,126.2980531,36.75347391,"{""type"":""Polygon"",""coordinates"":[[[126.2994006,36.75347391],[126.29937471,36.75326328],[126.29929803,36.75306075],[126.29917351,36.7528741],[126.29900593,36.7527105],[126.29880174,36.75257623],[126.29856878,36.75247646],[126.29831601,36.75241503],[126.29805313,36.75239428],[126.29779025,36.75241503],[126.29753747,36.75247646],[126.29730451,36.75257623],[126.29710032,36.7527105],[126.29693274,36.7528741],[126.29680822,36.75306075],[126.29673154,36.75326328],[126.29670565,36.75347391],[126.29673154,36.75368453],[126.29680822,36.75388706],[126.29693274,36.75407371],[126.29710032,36.75423731],[126.29730451,36.75437157],[126.29753747,36.75447134],[126.29779025,36.75453277],[126.29805313,36.75455352],[126.29831601,36.75453277],[126.29856878,36.75447134],[126.29880174,36.75437157],[126.29900593,36.75423731],[126.29917351,36.75407371],[126.29929803,36.75388706],[126.29937471,36.75368453],[126.2994006,36.75347391]]]}"
6715968,2021056,4482525000,44825002,충청남도 태안군2,충청남도 태안군 태안읍(성심사거리 인근),7,11,0,4,7,0,126.3029139,36.75108023,"{""type"":""Polygon"",""coordinates"":[[[126.30426135,36.75108023],[126.30423546,36.7508696],[126.30415878,36.75066706],[126.30403426,36.7504804],[126.30386669,36.7503168],[126.30366249,36.75018253],[126.30342953,36.75008275],[126.30317676,36.75002131],[126.30291388,36.75000057],[126.302651,36.75002131],[126.30239822,36.75008275],[126.30216526,36.75018253],[126.30196107,36.7503168],[126.3017935,36.7504804],[126.30166898,36.75066706],[126.3015923,36.7508696],[126.30156641,36.75108023],[126.3015923,36.75129086],[126.30166898,36.75149339],[126.3017935,36.75168005],[126.30196107,36.75184366],[126.30216526,36.75197792],[126.30239822,36.75207769],[126.302651,36.75213913],[126.30291388,36.75215987],[126.30317676,36.75213913],[126.30342953,36.75207769],[126.30366249,36.75197792],[126.30386669,36.75184366],[126.30403426,36.75168005],[126.30415878,36.75149339],[126.30423546,36.75129086],[126.30426135,36.75108023]]]}"
6715970,2021056,4482525000,44825003,충청남도 태안군3,충청남도 태안군 태안읍(한국농어촌공사태안지소 인근),6,8,0,1,7,0,126.2913223,36.75687637,"{""type"":""Polygon"",""coordinates"":[[[126.29266974,36.75687637],[126.29264384,36.75666576],[126.29256716,36.75646323],[126.29244264,36.75627659],[126.29227507,36.75611299],[126.29207088,36.75597873],[126.29183792,36.75587897],[126.29158514,36.75581753],[126.29132226,36.75579679],[126.29105938,36.75581753],[126.29080661,36.75587897],[126.29057365,36.75597873],[126.29036945,36.75611299],[126.29020188,36.75627659],[126.29007736,36.75646323],[126.29000068,36.75666576],[126.28997479,36.75687637],[126.29000068,36.75708698],[126.29007736,36.7572895],[126.29020188,36.75747614],[126.29036945,36.75763974],[126.29057365,36.75777399],[126.29080661,36.75787376],[126.29105938,36.75793519],[126.29132226,36.75795593],[126.29158514,36.75793519],[126.29183792,36.75787376],[126.29207088,36.75777399],[126.29227507,36.75763974],[126.29244264,36.75747614],[126.29256716,36.7572895],[126.29264384,36.75708698],[126.29266974,36.75687637]]]}"
6789313,2022046,3011011400,30110001,대전광역시 동구1,대전광역시 동구 용전동(동부네거리 인근),36,50,0,10,40,0,127.4413855,36.35071112,"{""type"":""Polygon"",""coordinates"":[[[127.44273292,36.35071112],[127.44270703,36.3504994],[127.44263035,36.35029581],[127.44250583,36.35010818],[127.44233826,36.34994372],[127.44213407,36.34980875],[127.44190111,36.34970846],[127.44164833,36.34964671],[127.44138545,36.34962585],[127.44112257,36.34964671],[127.4408698,36.34970846],[127.44063683,36.34980875],[127.44043264,36.34994372],[127.44026507,36.35010818],[127.44014055,36.35029581],[127.44006387,36.3504994],[127.44003798,36.35071112],[127.44006387,36.35092284],[127.44014055,36.35112643],[127.44026507,36.35131406],[127.44043264,36.35147851],[127.44063683,36.35161347],[127.4408698,36.35171376],[127.44112257,36.35177552],[127.44138545,36.35179637],[127.44164833,36.35177552],[127.44190111,36.35171376],[127.44213407,36.35161347],[127.44233826,36.35147851],[127.44250583,36.35131406],[127.44263035,36.35112643],[127.44270703,36.35092284],[127.44273292,36.35071112]]]}"
6789314,2022046,3011011900,30110002,대전광역시 동구2,대전광역시 동구 중동(대전역네거리 인근),29,40,0,8,32,0,127.4326314,36.3311869,"{""type"":""Polygon"",""coordinates"":[[[127.43397883,36.3311869],[127.43395294,36.33097512],[127.43387626,36.33077148],[127.43375174,36.33058381],[127.43358416,36.33041931],[127.43337997,36.33028431],[127.43314701,36.33018399],[127.43289423,36.33012222],[127.43263136,36.33010136],[127.43236848,36.33012222],[127.4321157,36.33018399],[127.43188274,36.33028431],[127.43167855,36.33041931],[127.43151097,36.33058381],[127.43138645,36.33077148],[127.43130977,36.33097512],[127.43128388,36.3311869],[127.43130977,36.33139868],[127.43138645,36.33160231],[127.43151097,36.33178999],[127.43167855,36.33195448],[127.43188274,36.33208948],[127.4321157,36.3321898],[127.43236848,36.33225157],[127.43263136,36.33227243],[127.43289423,36.33225157],[127.43314701,36.3321898],[127.43337997,36.33208948],[127.43358416,36.33195448],[127.43375174,36.33178999],[127.43387626,36.33160231],[127.43395294,36.33139868],[127.43397883,36.3311869]]]}"
6789315,2022046,3011011500,30110003,대전광역시 동구3,대전광역시 동구 홍도동(용전네거리 인근),28,47,0,7,40,0,127.4320732,36.34751465,"{""type"":""Polygon"",""coordinates"":[[[127.43342067,36.34751465],[127.43339478,36.34730292],[127.4333181,36.34709932],[127.43319358,36.34691168],[127.43302601,36.34674722],[127.43282181,36.34661225],[127.43258885,36.34651195],[127.43233608,36.34645019],[127.4320732,36.34642934],[127.43181032,36.34645019],[127.43155754,36.34651195],[127.43132458,36.34661225],[127.43112039,36.34674722],[127.43095282,36.34691168],[127.4308283,36.34709932],[127.43075162,36.34730292],[127.43072573,36.34751465],[127.43075162,36.34772638],[127.4308283,36.34792998],[127.43095282,36.34811761],[127.43112039,36.34828207],[127.43132458,36.34841704],[127.43155754,36.34851733],[127.43181032,36.34857909],[127.4320732,36.34859995],[127.43233608,36.34857909],[127.43258885,36.34851733],[127.43282181,36.34841704],[127.43302601,36.34828207],[127.43319358,36.34811761],[127.4333181,36.34792998],[127.43339478,36.34772638],[127.43342067,36.34751465]]]}"
6789320,2022046,3014010100,30140001,대전광역시 중구1,대전광역시 중구 은행동(스타벅스은행동점 인근),26,38,0,6,32,0,127.4276801,36.32934802,"{""type"":""Polygon"",""coordinates"":[[[127.42902758,36.32934802],[127.42900169,36.32913624],[127.42892501,36.3289326],[127.42880049,36.32874492],[127.42863291,36.32858042],[127.42842872,36.32844541],[127.42819576,36.32834509],[127.42794298,36.32828332],[127.42768011,36.32826246],[127.42741723,36.32828332],[127.42716445,36.32834509],[127.42693149,36.32844541],[127.4267273,36.32858042],[127.42655972,36.32874492],[127.4264352,36.3289326],[127.42635852,36.32913624],[127.42633263,36.32934802],[127.42635852,36.32955981],[127.4264352,36.32976345],[127.42655972,36.32995113],[127.4267273,36.33011563],[127.42693149,36.33025063],[127.42716445,36.33035094],[127.42741723,36.33041272],[127.42768011,36.33043357],[127.42794298,36.33041272],[127.42819576,36.33035094],[127.42842872,36.33025063],[127.42863291,36.33011563],[127.42880049,36.32995113],[127.42892501,36.32976345],[127.42900169,36.32955981],[127.42902758,36.32934802]]]}"
6789321,2022046,3014011300,30140002,대전광역시 중구2,대전광역시 중구 오류동(오룡역네거리 인근),24,40,1,11,28,0,127.4050075,36.32861103,"{""type"":""Polygon"",""coordinates"":[[[127.40635492,36.32861103],[127.40632903,36.32839924],[127.40625235,36.3281956],[127.40612783,36.32800791],[127.40596026,36.32784341],[127.40575607,36.3277084],[127.40552311,36.32760809],[127.40527033,36.32754631],[127.40500745,36.32752545],[127.40474457,36.32754631],[127.40449179,36.32760809],[127.40425883,36.3277084],[127.40405464,36.32784341],[127.40388707,36.32800791],[127.40376255,36.3281956],[127.40368587,36.32839924],[127.40365998,36.32861103],[127.40368587,36.32882281],[127.40376255,36.32902645],[127.40388707,36.32921413],[127.40405464,36.32937863],[127.40425883,36.32951364],[127.40449179,36.32961395],[127.40474457,36.32967573],[127.40500745,36.32969659],[127.40527033,36.32967573],[127.40552311,36.32961395],[127.40575607,36.32951364],[127.40596026,36.32937863],[127.40612783,36.32921413],[127.40625235,36.32902645],[127.40632903,36.32882281],[127.40635492,36.32861103]]]}"
6789322,2022046,3014011300,30140003,대전광역시 중구3,대전광역시 중구 문화동(엔제리너스서대전 인근),22,42,1,5,36,0,127.409137,36.32147765,"{""type"":""Polygon"",""coordinates"":[[[127.41048445,36.32147765],[127.41045856,36.32126585],[127.41038188,36.32106218],[127.41025736,36.32087448],[127.41008979,36.32070996],[127.4098856,36.32057495],[127.40965264,36.32047462],[127.40939986,36.32041284],[127.40913698,36.32039198],[127.4088741,36.32041284],[127.40862133,36.32047462],[127.40838837,36.32057495],[127.40818417,36.32070996],[127.4080166,36.32087448],[127.40789208,36.32106218],[127.4078154,36.32126585],[127.40778951,36.32147765],[127.4078154,36.32168945],[127.40789208,36.32189312],[127.4080166,36.32208081],[127.40818417,36.32224533],[127.40838837,36.32238035],[127.40862133,36.32248067],[127.4088741,36.32254245],[127.40913698,36.32256331],[127.40939986,36.32254245],[127.40965264,36.32248067],[127.4098856,36.32238035],[127.41008979,36.32224533],[127.41025736,36.32208081],[127.41038188,36.32189312],[127.41045856,36.32168945],[127.41048445,36.32147765]]]}"
6789327,2022046,3017011200,30170001,대전광역시 서구1,대전광역시 서구 둔산동(수협은행둔산지점 인근),61,76,0,8,68,0,127.3773467,36.34972506,"{""type"":""Polygon"",""coordinates"":[[[127.3786942,36.34972506],[127.37866831,36.34951333],[127.37859163,36.34930974],[127.37846711,36.34912211],[127.37829954,36.34895765],[127.37809535,36.34882268],[127.37786239,36.34872239],[127.37760961,36.34866063],[127.37734673,36.34863978],[127.37708385,36.34866063],[127.37683108,36.34872239],[127.37659812,36.34882268],[127.37639392,36.34895765],[127.37622635,36.34912211],[127.37610183,36.34930974],[127.37602515,36.34951333],[127.37599926,36.34972506],[127.37602515,36.34993678],[127.37610183,36.35014037],[127.37622635,36.350328],[127.37639392,36.35049246],[127.37659812,36.35062742],[127.37683108,36.35072771],[127.37708385,36.35078947],[127.37734673,36.35081032],[127.37760961,36.35078947],[127.37786239,36.35072771],[127.37809535,36.35062742],[127.37829954,36.35049246],[127.37846711,36.350328],[127.37859163,36.35014037],[127.37866831,36.34993678],[127.3786942,36.34972506]]]}"
6789329,2022046,3017010600,30170002,대전광역시 서구2,대전광역시 서구 둔산동(숭어리샘네거리 인근),34,56,0,8,47,1,127.3798694,36.34466468,"{""type"":""Polygon"",""coordinates"":[[[127.38121686,36.34466468],[127.38119097,36.34445294],[127.38111429,36.34424934],[127.38098977,36.34406169],[127.3808222,36.34389722],[127.380618,36.34376225],[127.38038504,36.34366195],[127.38013227,36.34360018],[127.37986939,36.34357933],[127.37960651,36.34360018],[127.37935373,36.34366195],[127.37912077,36.34376225],[127.37891658,36.34389722],[127.37874901,36.34406169],[127.37862449,36.34424934],[127.37854781,36.34445294],[127.37852192,36.34466468],[127.37854781,36.34487642],[127.37862449,36.34508002],[127.37874901,36.34526766],[127.37891658,36.34543213],[127.37912077,36.34556711],[127.37935373,36.3456674],[127.37960651,36.34572916],[127.37986939,36.34575002],[127.38013227,36.34572916],[127.38038504,36.3456674],[127.380618,36.34556711],[127.3808222,36.34543213],[127.38098977,36.34526766],[127.38111429,36.34508002],[127.38119097,36.34487642],[127.38121686,36.34466468]]]}"
6789330,2022046,3017011100,30170003,대전광역시 서구3,대전광역시 서구 월평동(갈마네거리 인근),34,46,0,6,40,0,127.3688725,36.35308631,"{""type"":""Polygon"",""coordinates"":[[[127.37021992,36.35308631],[127.37019403,36.35287459],[127.37011735,36.35267101],[127.36999283,36.35248338],[127.36982526,36.35231893],[127.36962107,36.35218397],[127.36938811,36.35208368],[127.36913533,36.35202192],[127.36887245,36.35200107],[127.36860957,36.35202192],[127.3683568,36.35208368],[127.36812384,36.35218397],[127.36791964,36.35231893],[127.36775207,36.35248338],[127.36762755,36.35267101],[127.36755087,36.35287459],[127.36752498,36.35308631],[127.36755087,36.35329802],[127.36762755,36.3535016],[127.36775207,36.35368922],[127.36791964,36.35385367],[127.36812384,36.35398863],[127.3683568,36.35408892],[127.36860957,36.35415067],[127.36887245,36.35417153],[127.36913533,36.35415067],[127.36938811,36.35408892],[127.36962107,36.35398863],[127.36982526,36.35385367],[127.36999283,36.35368922],[127.37011735,36.3535016],[127.37019403,36.35329802],[127.37021992,36.35308631]]]}"
6789334,2022046,3020011200,30200001,대전광역시 유성구1,대전광역시 유성구 장대동(구암교네거리 인근),43,63,0,7,53,3,127.3317376,36.3575379,"{""type"":""Polygon"",""coordinates"":[[[127.33308511,36.3575379],[127.33305922,36.35732619],[127.33298254,36.35712262],[127.33285802,36.35693501],[127.33269044,36.35677057],[127.33248625,36.35663561],[127.33225329,36.35653533],[127.33200052,36.35647358],[127.33173764,36.35645273],[127.33147476,36.35647358],[127.33122198,36.35653533],[127.33098902,36.35663561],[127.33078483,36.35677057],[127.33061725,36.35693501],[127.33049273,36.35712262],[127.33041606,36.35732619],[127.33039016,36.3575379],[127.33041606,36.3577496],[127.33049273,36.35795317],[127.33061725,36.35814078],[127.33078483,36.35830522],[127.33098902,36.35844018],[127.33122198,36.35854046],[127.33147476,36.35860221],[127.33173764,36.35862306],[127.33200052,36.35860221],[127.33225329,36.35854046],[127.33248625,36.35844018],[127.33269044,36.35830522],[127.33285802,36.35814078],[127.33298254,36.35795317],[127.33305922,36.3577496],[127.33308511,36.3575379]]]}"
6789335,2022046,3020011700,30200002,대전광역시 유성구2,대전광역시 유성구 노은동(월드컵지하차도 인근),33,58,0,7,49,2,127.330964,36.36675134,"{""type"":""Polygon"",""coordinates"":[[[127.33231142,36.36675134],[127.33228553,36.36653966],[127.33220885,36.36633611],[127.33208433,36.36614852],[127.33191676,36.3659841],[127.33171257,36.36584916],[127.33147961,36.36574889],[127.33122683,36.36568714],[127.33096395,36.36566629],[127.33070107,36.36568714],[127.3304483,36.36574889],[127.33021534,36.36584916],[127.33001114,36.3659841],[127.32984357,36.36614852],[127.32971905,36.36633611],[127.32964237,36.36653966],[127.32961648,36.36675134],[127.32964237,36.36696302],[127.32971905,36.36716656],[127.32984357,36.36735415],[127.33001114,36.36751857],[127.33021534,36.36765351],[127.3304483,36.36775377],[127.33070107,36.36781552],[127.33096395,36.36783637],[127.33122683,36.36781552],[127.33147961,36.36775377],[127.33171257,36.36765351],[127.33191676,36.36751857],[127.33208433,36.36735415],[127.33220885,36.36716656],[127.33228553,36.36696302],[127.33231142,36.36675134]]]}"
6789336,2022046,3020011700,30200003,대전광역시 유성구3,대전광역시 유성구 장대동(궁동네거리 인근),29,41,0,1,40,0,127.3381708,36.36431934,"{""type"":""Polygon"",""coordinates"":[[[127.33951823,36.36431934],[127.33949234,36.36410765],[127.33941566,36.3639041],[127.33929114,36.3637165],[127.33912357,36.36355207],[127.33891938,36.36341713],[127.33868642,36.36331686],[127.33843364,36.36325511],[127.33817076,36.36323426],[127.33790788,36.36325511],[127.33765511,36.36331686],[127.33742215,36.36341713],[127.33721795,36.36355207],[127.33705038,36.3637165],[127.33692586,36.3639041],[127.33684918,36.36410765],[127.33682329,36.36431934],[127.33684918,36.36453103],[127.33692586,36.36473458],[127.33705038,36.36492217],[127.33721795,36.3650866],[127.33742215,36.36522154],[127.33765511,36.36532181],[127.33790788,36.36538355],[127.33817076,36.3654044],[127.33843364,36.36538355],[127.33868642,36.36532181],[127.33891938,36.36522154],[127.33912357,36.3650866],[127.33929114,36.36492217],[127.33941566,36.36473458],[127.33949234,36.36453103],[127.33951823,36.36431934]]]}"
6789341,2022046,3023010100,30230001,대전광역시 대덕구1,대전광역시 대덕구 오정동(농수산시장오거리 인근),35,55,0,9,45,1,127.4054689,36.35651893,"{""type"":""Polygon"",""coordinates"":[[[127.40681639,36.35651893],[127.4067905,36.35630722],[127.40671382,36.35610365],[127.4065893,36.35591604],[127.40642173,36.35575159],[127.40621753,36.35561663],[127.40598457,36.35551635],[127.4057318,36.3554546],[127.40546892,36.35543374],[127.40520604,36.3554546],[127.40495326,36.35551635],[127.4047203,36.35561663],[127.40451611,36.35575159],[127.40434854,36.35591604],[127.40422402,36.35610365],[127.40414734,36.35630722],[127.40412145,36.35651893],[127.40414734,36.35673064],[127.40422402,36.35693421],[127.40434854,36.35712182],[127.40451611,36.35728627],[127.4047203,36.35742122],[127.40495326,36.3575215],[127.40520604,36.35758325],[127.40546892,36.3576041],[127.4057318,36.35758325],[127.40598457,36.3575215],[127.40621753,36.35742122],[127.40642173,36.35728627],[127.4065893,36.35712182],[127.40671382,36.35693421],[127.4067905,36.35673064],[127.40681639,36.35651893]]]}"
6789342,2022046,3023010100,30230002,대전광역시 대덕구2,대전광역시 대덕구 중리동(오정네거리 인근),21,34,0,5,29,0,127.4155467,36.35858503,"{""type"":""Polygon"",""coordinates"":[[[127.41689417,36.35858503],[127.41686828,36.35837332],[127.4167916,36.35816976],[127.41666708,36.35798215],[127.41649951,36.3578177],[127.41629532,36.35768275],[127.41606236,36.35758247],[127.41580958,36.35752072],[127.4155467,36.35749987],[127.41528382,36.35752072],[127.41503104,36.35758247],[127.41479808,36.35768275],[127.41459389,36.3578177],[127.41442632,36.35798215],[127.4143018,36.35816976],[127.41422512,36.35837332],[127.41419923,36.35858503],[127.41422512,36.35879673],[127.4143018,36.35900029],[127.41442632,36.3591879],[127.41459389,36.35935234],[127.41479808,36.35948729],[127.41503104,36.35958757],[127.41528382,36.35964932],[127.4155467,36.35967017],[127.41580958,36.35964932],[127.41606236,36.35958757],[127.41629532,36.35948729],[127.41649951,36.35935234],[127.41666708,36.3591879],[127.4167916,36.35900029],[127.41686828,36.35879673],[127.41689417,36.35858503]]]}"
6789343,2022046,3023010100,30230003,대전광역시 대덕구3,대전광역시 대덕구 오정동(한남오거리 인근),19,44,1,5,31,7,127.4159268,36.34832924,"{""type"":""Polygon"",""coordinates"":[[[127.41727424,36.34832924],[127.41724834,36.34811751],[127.41717167,36.34791392],[127.41704715,36.34772629],[127.41687957,36.34756182],[127.41667538,36.34742685],[127.41644242,36.34732656],[127.41618964,36.3472648],[127.41592676,36.34724394],[127.41566388,36.3472648],[127.41541111,36.34732656],[127.41517815,36.34742685],[127.41497396,36.34756182],[127.41480638,36.34772629],[127.41468186,36.34791392],[127.41460518,36.34811751],[127.41457929,36.34832924],[127.41460518,36.34854097],[127.41468186,36.34874457],[127.41480638,36.3489322],[127.41497396,36.34909666],[127.41517815,36.34923163],[127.41541111,36.34933192],[127.41566388,36.34939368],[127.41592676,36.34941453],[127.41618964,36.34939368],[127.41644242,36.34933192],[127.41667538,36.34923163],[127.41687957,36.34909666],[127.41704715,36.3489322],[127.41717167,36.34874457],[127.41724834,36.34854097],[127.41727424,36.34832924]]]}"
6788515,2022046,4413010400,44130001,충청남도 천안시1,충청남도 천안시 서북구 두정동(커피농 인근),45,50,0,7,38,5,127.1356508,36.83250669,"{""type"":""Polygon"",""coordinates"":[[[127.13699829,36.83250669],[127.1369724,36.83229628],[127.13689572,36.83209396],[127.1367712,36.8319075],[127.13660362,36.83174407],[127.13639943,36.83160994],[127.13616647,36.83151027],[127.13591369,36.8314489],[127.13565082,36.83142817],[127.13538794,36.8314489],[127.13513516,36.83151027],[127.1349022,36.83160994],[127.13469801,36.83174407],[127.13453043,36.8319075],[127.13440591,36.83209396],[127.13432923,36.83229628],[127.13430334,36.83250669],[127.13432923,36.83271709],[127.13440591,36.83291941],[127.13453043,36.83310587],[127.13469801,36.8332693],[127.1349022,36.83340343],[127.13513516,36.83350309],[127.13538794,36.83356446],[127.13565082,36.83358519],[127.13591369,36.83356446],[127.13616647,36.83350309],[127.13639943,36.83340343],[127.13660362,36.8332693],[127.1367712,36.83310587],[127.13689572,36.83291941],[127.1369724,36.83271709],[127.13699829,36.83250669]]]}"
6788516,2022046,4413010200,44130002,충청남도 천안시2,충청남도 천안시 서북구 성정동(충남부동산컨설팅 인근),35,56,0,8,45,3,127.1374144,36.82665653,"{""type"":""Polygon"",""coordinates"":[[[127.13876188,36.82665653],[127.13873599,36.82644611],[127.13865931,36.82624377],[127.13853479,36.8260573],[127.13836722,36.82589385],[127.13816303,36.82575971],[127.13793007,36.82566004],[127.13767729,36.82559866],[127.13741441,36.82557794],[127.13715153,36.82559866],[127.13689876,36.82566004],[127.1366658,36.82575971],[127.1364616,36.82589385],[127.13629403,36.8260573],[127.13616951,36.82624377],[127.13609283,36.82644611],[127.13606694,36.82665653],[127.13609283,36.82686695],[127.13616951,36.82706929],[127.13629403,36.82725576],[127.1364616,36.8274192],[127.1366658,36.82755334],[127.13689876,36.82765301],[127.13715153,36.82771439],[127.13741441,36.82773511],[127.13767729,36.82771439],[127.13793007,36.82765301],[127.13816303,36.82755334],[127.13836722,36.8274192],[127.13853479,36.82725576],[127.13865931,36.82706929],[127.13873599,36.82686695],[127.13876188,36.82665653]]]}"
6788517,2022046,4413010700,44130003,충청남도 천안시3,충청남도 천안시 서북구 쌍용동(쌍용동516 인근),34,43,0,5,38,0,127.1298974,36.79711854,"{""type"":""Polygon"",""coordinates"":[[[127.13124486,36.79711854],[127.13121897,36.79690803],[127.13114229,36.79670562],[127.13101777,36.79651907],[127.13085019,36.79635556],[127.130646,36.79622137],[127.13041304,36.79612166],[127.13016026,36.79606026],[127.12989739,36.79603953],[127.12963451,36.79606026],[127.12938173,36.79612166],[127.12914877,36.79622137],[127.12894458,36.79635556],[127.128777,36.79651907],[127.12865248,36.79670562],[127.1285758,36.79690803],[127.12854991,36.79711854],[127.1285758,36.79732904],[127.12865248,36.79753145],[127.128777,36.797718],[127.12894458,36.7978815],[127.12914877,36.79801569],[127.12938173,36.7981154],[127.12963451,36.7981768],[127.12989739,36.79819753],[127.13016026,36.7981768],[127.13041304,36.7981154],[127.130646,36.79801569],[127.13085019,36.7978815],[127.13101777,36.797718],[127.13114229,36.79753145],[127.13121897,36.79732904],[127.13124486,36.79711854]]]}"
6788536,2022046,4415034000,44150001,충청남도 공주시1,충청남도 공주시 반포면(박정자삼거리 인근),13,35,0,6,28,1,127.2602993,36.37072657,"{""type"":""Polygon"",""coordinates"":[[[127.26164676,36.37072657],[127.26162087,36.3705149],[127.26154419,36.37031136],[127.26141967,36.37012378],[127.2612521,36.36995937],[127.26104791,36.36982444],[127.26081495,36.36972417],[127.26056217,36.36966243],[127.26029929,36.36964158],[127.26003641,36.36966243],[127.25978363,36.36972417],[127.25955067,36.36982444],[127.25934648,36.36995937],[127.25917891,36.37012378],[127.25905439,36.37031136],[127.25897771,36.3705149],[127.25895182,36.37072657],[127.25897771,36.37093824],[127.25905439,36.37114177],[127.25917891,36.37132935],[127.25934648,36.37149376],[127.25955067,36.37162869],[127.25978363,36.37172895],[127.26003641,36.3717907],[127.26029929,36.37181154],[127.26056217,36.3717907],[127.26081495,36.37172895],[127.26104791,36.37162869],[127.2612521,36.37149376],[127.26141967,36.37132935],[127.26154419,36.37114177],[127.26162087,36.37093824],[127.26164676,36.37072657]]]}"
6788537,2022046,4415012000,44150002,충청남도 공주시2,충청남도 공주시 신관동(신관동2372 인근),13,16,0,4,9,3,127.1376675,36.47304017,"{""type"":""Polygon"",""coordinates"":[[[127.13901497,36.47304017],[127.13898908,36.47282878],[127.1389124,36.47262551],[127.13878788,36.47243818],[127.13862031,36.47227398],[127.13841612,36.47213923],[127.13818315,36.47203909],[127.13793038,36.47197743],[127.1376675,36.47195661],[127.13740462,36.47197743],[127.13715184,36.47203909],[127.13691888,36.47213923],[127.13671469,36.47227398],[127.13654712,36.47243818],[127.1364226,36.47262551],[127.13634592,36.47282878],[127.13632003,36.47304017],[127.13634592,36.47325156],[127.1364226,36.47345483],[127.13654712,36.47364216],[127.13671469,36.47380635],[127.13691888,36.47394111],[127.13715184,36.47404124],[127.13740462,36.4741029],[127.1376675,36.47412372],[127.13793038,36.4741029],[127.13818315,36.47404124],[127.13841612,36.47394111],[127.13862031,36.47380635],[127.13878788,36.47364216],[127.1389124,36.47345483],[127.13898908,36.47325156],[127.13901497,36.47304017]]]}"
6788538,2022046,4415012000,44150003,충청남도 공주시3,충청남도 공주시 신관동(강북교차로 인근),11,19,0,3,16,0,127.1402393,36.46340859,"{""type"":""Polygon"",""coordinates"":[[[127.1415868,36.46340859],[127.14156091,36.46319717],[127.14148423,36.46299388],[127.14135971,36.46280652],[127.14119213,36.4626423],[127.14098794,36.46250753],[127.14075498,36.46240739],[127.1405022,36.46234572],[127.14023933,36.46232489],[127.13997645,36.46234572],[127.13972367,36.46240739],[127.13949071,36.46250753],[127.13928652,36.4626423],[127.13911894,36.46280652],[127.13899442,36.46299388],[127.13891774,36.46319717],[127.13889185,36.46340859],[127.13891774,36.46362],[127.13899442,36.4638233],[127.13911894,36.46401065],[127.13928652,36.46417487],[127.13949071,36.46430964],[127.13972367,36.46440978],[127.13997645,36.46447144],[127.14023933,36.46449227],[127.1405022,36.46447144],[127.14075498,36.46440978],[127.14098794,36.46430964],[127.14119213,36.46417487],[127.14135971,36.46401065],[127.14148423,36.4638233],[127.14156091,36.46362],[127.1415868,36.46340859]]]}"
